Date,Open,High,Low,Close,Adj Close,Volume
2021-10-26,91.019997,91.500000,89.809998,90.519997,90.286995,1294000
2021-10-27,91.430000,91.800003,90.010002,90.110001,89.878059,949100
2021-10-28,89.900002,91.230003,89.519997,91.209999,90.975227,1013800
2021-10-29,90.900002,91.919998,90.290001,91.910004,91.673424,1353100
2021-11-01,92.389999,92.389999,90.879997,92.160004,91.922783,1146300
2021-11-02,92.470001,92.620003,91.830002,92.540001,92.301796,984700
2021-11-03,92.000000,92.919998,91.160004,92.870003,92.630959,1105200
2021-11-04,94.169998,94.800003,93.599998,94.680000,94.436295,1333000
2021-11-05,94.089996,94.089996,92.709999,93.379997,93.139641,1116600
2021-11-08,95.150002,96.620003,95.029999,96.309998,96.062096,1420300
2021-11-09,96.750000,96.839996,94.269997,94.940002,94.695625,1347200
2021-11-10,93.919998,94.089996,91.839996,92.550003,92.311775,1421300
2021-11-11,94.300003,96.680000,93.879997,95.860001,95.613258,2472100
2021-11-12,95.769997,95.860001,95.010002,95.800003,95.553413,1370600
2021-11-15,93.989998,93.989998,92.559998,93.260002,93.019951,1977800
2021-11-16,92.660004,92.660004,91.480003,92.529999,92.291824,1271300
2021-11-17,93.379997,93.589996,92.809998,93.209999,92.970078,880300
2021-11-18,93.419998,93.730003,92.169998,92.919998,92.680817,951800
2021-11-19,92.639999,93.970001,92.639999,93.910004,93.668282,1189900
2021-11-22,96.430000,97.129997,94.629997,95.610001,95.363899,1636700
2021-11-23,95.300003,95.980003,93.250000,93.970001,93.728119,1353100
2021-11-24,93.099998,94.220001,92.199997,94.220001,93.977478,831800
2021-11-26,91.639999,92.269997,91.160004,92.059998,91.823036,962900
2021-11-29,93.690002,94.360001,93.000000,94.120003,93.877739,892700
2021-11-30,93.720001,94.349998,91.830002,92.989998,92.750641,1184700
2021-12-01,93.879997,94.370003,91.230003,91.339996,91.104889,1390300
2021-12-02,91.370003,92.080002,90.570000,91.839996,91.603600,1497800
2021-12-03,91.400002,92.059998,88.150002,88.930000,88.701096,1842800
2021-12-06,87.970001,88.800003,86.739998,88.660004,88.431793,1180400
2021-12-07,89.500000,89.500000,88.610001,89.209999,88.980370,1121500
2021-12-08,90.650002,92.059998,90.260002,91.949997,91.713318,1277700
2021-12-09,90.720001,90.739998,89.080002,89.169998,88.940468,974100
2021-12-10,90.300003,90.480003,89.550003,90.459999,90.227150,712700
2021-12-13,90.040001,90.040001,87.529999,88.080002,87.853287,1145500
2021-12-14,86.610001,87.209999,85.879997,86.760002,86.536682,1293500
2021-12-15,86.150002,87.470001,85.050003,87.279999,87.055344,922200
2021-12-16,88.589996,88.589996,85.820000,86.220001,85.998070,951300
2021-12-17,84.919998,86.120003,84.220001,85.739998,85.519302,1139200
2021-12-20,82.300003,82.550003,80.370003,81.169998,80.961067,1899100
2021-12-21,82.180000,82.589996,81.599998,82.260002,82.048264,2080400
2021-12-22,83.370003,84.080002,83.029999,83.610001,83.394783,818600
2021-12-23,84.059998,84.610001,83.000000,84.389999,84.172775,842100
2021-12-27,83.559998,83.870003,82.900002,83.580002,83.364861,925700
2021-12-28,84.489998,84.989998,84.010002,84.419998,84.202698,577300
2021-12-29,84.500000,84.699997,83.410004,84.459999,84.242599,872000
2021-12-30,84.580002,85.339996,84.250000,84.919998,84.850098,611300
2021-12-31,85.000000,85.279999,84.419998,84.440002,84.370499,420800
2022-01-03,85.449997,86.059998,85.050003,85.930000,85.859268,907100
2022-01-04,85.570000,85.669998,84.320000,85.489998,85.419624,1311600
2022-01-05,83.900002,84.139999,81.370003,81.459999,81.392944,1206100
2022-01-06,81.410004,81.800003,79.900002,81.080002,81.013260,985200
2022-01-07,81.160004,81.809998,80.099998,81.019997,80.953308,810900
2022-01-10,79.849998,79.959999,78.349998,79.739998,79.674362,1354900
2022-01-11,80.209999,82.150002,80.019997,81.779999,81.712685,894400
2022-01-12,84.599998,85.220001,84.169998,85.070000,84.999977,1080900
2022-01-13,84.860001,84.949997,82.720001,82.889999,82.821770,1109500
2022-01-14,82.800003,83.660004,82.349998,83.260002,83.191467,910000
2022-01-18,82.980003,83.820000,82.489998,82.580002,82.512024,829000
2022-01-19,82.160004,82.309998,80.290001,80.410004,80.343819,964100
2022-01-20,81.320000,82.639999,80.040001,80.160004,80.094017,980000
2022-01-21,80.000000,80.550003,78.690002,78.820000,78.755119,1361000
2022-01-24,77.440002,78.809998,75.470001,78.809998,78.745125,2277000
2022-01-25,77.279999,78.550003,76.830002,77.639999,77.576088,808100
2022-01-26,79.529999,80.080002,77.250000,77.730003,77.666023,878400
2022-01-27,77.699997,77.839996,74.459999,74.820000,74.758415,1133200
2022-01-28,74.110001,74.820000,73.040001,74.800003,74.738434,1057900
2022-01-31,75.330002,78.339996,75.320000,78.269997,78.205566,825100
2022-02-01,79.559998,79.620003,78.430000,79.489998,79.424568,1137400
2022-02-02,80.320000,80.419998,78.889999,79.010002,78.944969,556100
2022-02-03,77.750000,78.500000,77.099998,77.290001,77.226379,463200
2022-02-04,77.550003,78.870003,77.339996,78.400002,78.335464,534300
2022-02-07,78.169998,78.750000,77.639999,78.230003,78.165611,510400
2022-02-08,76.110001,77.000000,75.620003,76.949997,76.886658,683200
2022-02-09,77.739998,78.519997,77.720001,78.470001,78.405411,703100
2022-02-10,76.839996,78.300003,76.620003,76.809998,76.746773,567000
2022-02-11,75.860001,76.320000,74.209999,74.750000,74.688469,700900
2022-02-14,74.070000,75.190002,73.800003,74.320000,74.258827,608100
2022-02-15,76.449997,78.059998,76.339996,77.860001,77.795914,636000
2022-02-16,77.980003,78.650002,77.150002,78.139999,78.075676,485600
2022-02-17,77.330002,77.790001,75.669998,75.750000,75.687645,501700
2022-02-18,76.080002,76.180000,74.220001,74.610001,74.548584,688300
2022-02-22,73.419998,74.860001,72.760002,73.389999,73.329590,788100
2022-02-23,75.080002,75.870003,73.519997,73.669998,73.609360,604100
2022-02-24,70.169998,73.940002,70.120003,73.750000,73.689293,1111200
2022-02-25,75.410004,76.480003,74.260002,76.370003,76.307137,673400
2022-02-28,76.129997,78.309998,76.129997,78.019997,77.955772,1119900
2022-03-01,76.779999,77.070000,75.089996,75.580002,75.517792,712500
2022-03-02,75.010002,75.550003,74.199997,75.250000,75.188057,582100
2022-03-03,75.250000,75.349998,73.400002,73.660004,73.599373,653300
2022-03-04,72.099998,72.500000,70.790001,71.779999,71.720917,671600
2022-03-07,70.050003,70.540001,67.830002,68.120003,68.063927,1339600
2022-03-08,67.279999,69.120003,66.559998,67.860001,67.804146,1407900
2022-03-09,69.629997,70.150002,69.050003,70.010002,69.952377,731500
2022-03-10,70.000000,70.750000,69.620003,70.500000,70.441971,666000
2022-03-11,71.279999,71.379997,68.820000,68.889999,68.833290,596500
2022-03-14,68.120003,68.169998,66.029999,66.059998,66.005623,765000
2022-03-15,66.050003,67.370003,65.610001,67.199997,67.144684,977700
2022-03-16,70.559998,72.419998,70.519997,72.309998,72.250473,909000
2022-03-17,72.449997,73.279999,72.010002,73.070000,73.009850,446300
2022-03-18,72.930000,74.459999,72.290001,74.410004,74.348755,1035600
2022-03-21,74.790001,75.040001,73.769997,74.330002,74.268814,507400
2022-03-22,74.980003,75.889999,74.550003,75.730003,75.667664,495600
2022-03-23,75.000000,76.070000,74.680000,75.070000,75.008209,395600
2022-03-24,75.769997,76.580002,75.000000,76.500000,76.437027,554200
2022-03-25,75.839996,75.940002,74.519997,75.500000,75.437851,516400
2022-03-28,75.180000,75.180000,73.860001,74.680000,74.618530,521000
2022-03-29,75.129997,76.620003,75.129997,76.470001,76.407059,604500
2022-03-30,77.000000,78.629997,76.959999,77.550003,77.486168,1079600
2022-03-31,77.769997,77.980003,76.889999,76.980003,76.916641,636200
2022-04-01,78.099998,78.580002,77.580002,78.220001,78.155617,587100
2022-04-04,78.949997,80.110001,78.650002,80.050003,79.984108,894700
2022-04-05,80.400002,80.430000,77.660004,77.910004,77.845871,626200
2022-04-06,76.500000,76.800003,74.930000,75.750000,75.687645,735600
2022-04-07,75.160004,75.669998,74.019997,75.279999,75.218033,565600
2022-04-08,75.080002,75.150002,74.239998,74.610001,74.548584,430300
2022-04-11,71.940002,72.330002,71.180000,71.470001,71.411171,769400
2022-04-12,72.400002,73.029999,71.330002,71.570000,71.511086,549700
2022-04-13,71.559998,73.129997,71.559998,73.059998,72.999863,467100
2022-04-14,73.279999,73.360001,72.220001,72.269997,72.210510,369700
2022-04-18,72.419998,72.500000,71.599998,72.010002,71.950729,460600
2022-04-19,71.419998,73.080002,71.209999,73.019997,72.959892,654000
2022-04-20,72.580002,72.620003,70.849998,71.180000,71.121407,594400
2022-04-21,71.970001,72.000000,68.230003,68.769997,68.713387,1119800
2022-04-22,68.209999,68.849998,67.129997,67.260002,67.204636,711400
2022-04-25,64.940002,64.989998,63.340000,64.860001,64.806610,1618000
2022-04-26,63.959999,64.000000,61.669998,61.709999,61.659203,1279000
2022-04-27,63.799999,65.129997,63.779999,64.330002,64.277046,720200
2022-04-28,65.300003,65.500000,63.540001,65.080002,65.026428,801600
2022-04-29,66.230003,67.720001,65.410004,65.459999,65.406113,727900
2022-05-02,65.139999,65.739998,64.320000,65.660004,65.605957,483900
2022-05-03,65.790001,66.919998,65.639999,66.680000,66.625114,476100
2022-05-04,67.029999,69.080002,66.300003,68.900002,68.843285,892500
2022-05-05,69.599998,69.629997,66.250000,67.040001,66.984818,914700
2022-05-06,67.129997,67.500000,65.940002,66.940002,66.884903,604600
2022-05-09,64.940002,65.519997,62.930000,63.070000,63.018085,1059100
2022-05-10,65.000000,65.860001,63.320000,64.279999,64.227089,707800
2022-05-11,65.639999,67.169998,64.639999,64.680000,64.626762,692000
2022-05-12,63.580002,65.279999,63.180000,64.180000,64.127174,1228100
2022-05-13,65.639999,67.760002,65.639999,67.540001,67.484406,748900
2022-05-16,67.400002,67.769997,66.440002,66.650002,66.595139,801600
2022-05-17,69.449997,70.430000,69.269997,70.339996,70.282097,666000
2022-05-18,70.500000,71.150002,68.930000,69.059998,69.003151,782300
2022-05-19,69.989998,72.050003,69.989998,71.389999,71.331238,633000
2022-05-20,72.110001,72.769997,69.959999,71.400002,71.341232,845800
2022-05-23,71.839996,72.599998,71.400002,72.400002,72.340408,448200
2022-05-24,71.389999,71.459999,69.849998,70.849998,70.791679,1152600
2022-05-25,69.830002,70.570000,69.449997,70.239998,70.182182,539800
2022-05-26,70.239998,72.839996,70.180000,72.580002,72.520256,1053400
2022-05-27,72.779999,74.389999,72.779999,74.349998,74.288795,963200
2022-05-31,74.699997,75.089996,73.470001,73.610001,73.549408,909300
2022-06-01,73.529999,73.870003,71.269997,71.919998,71.860802,1261400
2022-06-02,72.300003,75.239998,72.300003,75.080002,75.018204,604600
2022-06-03,74.309998,74.940002,73.980003,74.339996,74.278801,523400
2022-06-06,76.430000,77.019997,75.919998,76.269997,76.207214,602800
2022-06-07,74.970001,76.089996,74.680000,75.879997,75.817535,434500
2022-06-08,75.989998,76.300003,75.080002,75.269997,75.208038,308700
2022-06-09,74.239998,74.239998,72.330002,72.370003,72.310432,421000
2022-06-10,72.610001,73.489998,72.379997,72.529999,72.470299,774800
2022-06-13,71.489998,72.120003,70.099998,70.500000,70.441971,926500
2022-06-14,71.220001,72.050003,71.010002,71.629997,71.571037,496500
2022-06-15,71.480003,72.500000,70.570000,71.910004,71.850815,424000
2022-06-16,70.230003,71.120003,69.160004,69.690002,69.632637,833700
2022-06-17,71.389999,72.720001,71.209999,72.349998,72.290443,760900
2022-06-21,73.250000,74.080002,73.139999,73.870003,73.809196,555900
2022-06-22,72.260002,73.230003,72.230003,72.699997,72.640152,889700
2022-06-23,73.650002,74.160004,72.860001,73.699997,73.639328,800900
2022-06-24,74.800003,75.849998,74.360001,75.800003,75.737610,497600
2022-06-27,75.889999,76.760002,75.889999,76.279999,76.217209,905500
2022-06-28,76.889999,77.400002,75.269997,75.320000,75.258003,682900
2022-06-29,73.430000,73.809998,72.199997,72.580002,72.580002,783800
2022-06-30,71.949997,73.019997,71.559998,72.620003,72.620003,579900
2022-07-01,71.500000,72.129997,70.900002,71.750000,71.750000,733900
2022-07-05,70.599998,72.129997,70.599998,72.059998,72.059998,774300
2022-07-06,71.989998,72.500000,71.239998,71.900002,71.900002,530700
2022-07-07,73.440002,75.459999,73.440002,75.120003,75.120003,695200
2022-07-08,74.250000,75.050003,73.529999,74.809998,74.809998,543000
2022-07-11,72.010002,72.099998,70.809998,70.970001,70.970001,764700
2022-07-12,69.510002,69.720001,68.550003,69.000000,69.000000,808100
2022-07-13,68.610001,70.580002,68.599998,70.070000,70.070000,419200
2022-07-14,70.160004,71.209999,70.010002,71.180000,71.180000,515100
2022-07-15,70.919998,71.150002,69.970001,71.110001,71.110001,325500
2022-07-18,71.870003,72.650002,71.300003,71.470001,71.470001,587800
2022-07-19,71.650002,72.150002,71.440002,72.010002,72.010002,368400
2022-07-20,72.000000,72.550003,71.699997,72.099998,72.099998,290200
2022-07-21,72.250000,73.349998,72.099998,73.279999,73.279999,278200
2022-07-22,73.870003,73.870003,72.190002,72.330002,72.330002,387700
2022-07-25,72.500000,72.919998,72.000000,72.889999,72.889999,448900
2022-07-26,73.029999,73.110001,72.099998,72.110001,72.110001,339100
2022-07-27,72.519997,74.209999,72.519997,74.089996,74.089996,664500
2022-07-28,74.110001,74.680000,73.250000,74.330002,74.330002,587500
2022-07-29,73.410004,74.410004,73.019997,74.389999,74.389999,411600
2022-08-01,75.300003,75.980003,75.110001,75.470001,75.470001,773900
2022-08-02,74.900002,76.120003,74.730003,75.330002,75.330002,462300
2022-08-03,75.279999,75.400002,74.370003,74.889999,74.889999,396000
2022-08-04,75.449997,75.870003,74.690002,75.199997,75.199997,376200
2022-08-05,75.220001,76.389999,75.089996,75.930000,75.930000,502600
2022-08-08,76.750000,77.790001,76.709999,76.949997,76.949997,791600
2022-08-09,77.410004,77.500000,76.860001,76.980003,76.980003,409000
2022-08-10,77.839996,78.849998,77.410004,78.800003,78.800003,601700
2022-08-11,79.760002,80.209999,79.160004,79.260002,79.260002,789400
2022-08-12,79.330002,80.879997,78.830002,80.830002,80.830002,617400
2022-08-15,80.730003,82.169998,80.309998,81.790001,81.790001,804100
